date,GS,JPM,MS,C,BCS,CS,UBS,DB,^VIX,^DJI,^IXIC,^GSPC,^BSESN,^FTSE,^N225,^HSI,^BVSP,^BUK100P,^N100,VGLT,VGSH,VGIT,SPTS,JPST,VCSH,VCIT,VMBS,JNK,USDJPY,USDGBP,USDEUR,USDCHF,USDCAD,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum
2017-09-15,225.22,91.62,46.6,69.04,10.13,15.44,16.7,16.54,10.17,22268.339844,6448.470215,2500.22998,32272.609375,7215.5,19909.5,27807.589844,75757.0,12250.839844,1016.0499880000001,78.12,60.78,65.0,30.19,48.2786,80.11,88.06,52.93,111.51,109.918999,0.74632,0.8388100000000001,0.96142,1.2163,222.67000000000013,222.08523809523783,223.1614371587786,223.2308789039976,0.06944174521899527,3.1665260310399357,228.4182901573177,215.75218603315795,225.63199629330393,224.22,5.412627712725447
2017-09-18,227.53,92.92,47.32,70.6,10.13,15.47,16.81,16.57,10.15,22331.349609,6454.6401369999985,2503.8701170000004,32423.75976600001,7253.299805,,28159.769531,75990.0,12327.549805,1018.7299800000001,77.69,60.76,64.96,30.18,48.2497,80.08,87.96,52.9,111.48,111.196999,0.73664,0.83772,0.96083,1.2198,224.34000000000015,222.3761904761902,223.48503440627647,223.8922821495364,0.4072477432599442,3.389977293820983,229.15614506383216,215.59623588854825,226.89733209776796,226.53,5.422877386483444
2017-09-19,228.91,93.94,47.67,71.15,10.17,15.59,16.94,16.56,10.18,22370.800781,6461.319824,2506.649902,32402.36914100001,7275.299805,20299.380859,28051.410156,75974.0,12355.240234,1019.3900150000001,77.5,60.77,64.89,30.2,48.2635,80.08,88.02,52.91,111.66,111.496002,0.73983,0.8361700000000001,0.96141,1.22801,226.01142857142872,222.69809523809496,223.88688370951525,224.66423874191545,0.7773550324002088,3.66377181977242,230.0256388776398,215.37055159855012,228.23911069925597,227.91,5.42895081418324
2017-09-20,229.79,94.6,47.89,71.46,10.09,15.6,16.89,16.38,9.78,22412.589844,6456.040039,2508.23999,32400.50976600001,7272.0,20310.460938,28127.800781,76004.0,12344.950195,1018.580017,77.54,60.72,64.73,30.16,48.2786,80.0,87.87,52.84,111.63,111.57800300000001,0.7399,0.83385,0.96252,1.2289700000000001,227.25857142857157,223.1266666666664,224.3241515828845,225.4528173970054,1.1286658141208932,3.9831584928216595,231.09298365230973,215.1603496810231,229.273036899752,228.79,5.432804552256789
2017-09-21,231.29,95.03,48.26,71.76,10.33,15.65,16.96,16.69,9.67,22359.230469,6422.689941,2500.600098,32370.039063,7263.899901999999,20347.480469,28110.330077999995,75604.0,12346.660156,1020.679993,77.49,60.73,64.74,30.16,48.2786,80.0,87.82,52.81,111.45,112.545998,0.74131,0.84231,0.97155,1.23454,228.02142857142871,223.49380952380926,224.84014035452267,226.35084548977377,1.5107051352511007,4.380990365081518,232.2557902539723,214.73182879364623,230.61767896658398,230.29,5.439339384259925
2017-09-22,231.03,94.83,48.22,71.4,10.36,15.68,16.98,16.63,9.59,22349.589844,6426.919922,2502.219971,31922.439452999995,7310.600098000001,20296.449219,27880.529297000005,75390.0,12413.830078,1022.5,77.73,60.73,64.83,30.15,48.2882,80.07,87.99,52.88,111.6,112.452003,0.73639,0.8371299999999999,0.9702,1.2323899999999999,228.66000000000014,223.88857142857117,225.2986484764099,227.07071541442397,1.7720669380140635,4.6868834612071275,233.26233835098543,214.5148045061569,230.89255965552798,230.03,5.438209735199927
2017-09-25,230.26,94.12,47.74,70.84,10.19,15.48,16.78,16.04,10.21,22296.089844,6370.589844,2496.659912,31626.630858999997,7301.299805,20397.580078,27500.339844,74443.0,12416.129883,1023.2199710000001,78.22,60.77,64.93,30.19,48.2882,80.12,88.21,52.95,111.69,112.444,0.74034,0.83842,0.97069,1.2346,229.14714285714302,224.23476190476165,225.66615599667585,227.56137458143567,1.8952185847598173,4.878628042691586,233.99201799014483,214.47750581937848,230.47085321850932,229.26,5.434856730686864
2017-09-26,229.94,93.7,47.46,70.94,10.15,15.51,16.68,16.02,10.17,22284.320313,6380.160156,2496.840088,31599.75976600001,7285.700195,20330.189453,27513.00976600001,74319.0,12363.639648,1024.449951,78.07,60.76,64.86,30.19,48.3418,80.12,88.19,52.93,111.81,111.761002,0.7419600000000001,0.8434799999999999,0.9663,1.23702,229.82142857142873,224.59047619047593,225.98273703395913,227.92731695352248,1.9445799195633526,4.938499532405371,234.46747525528667,214.71347712566518,230.11695107283643,228.94,5.43345996049033
2017-09-27,234.76,95.18,48.07,72.28,10.23,15.72,16.93,16.57,9.87,22340.710938,6453.259765999999,2507.040039,31159.810547000005,7313.5,20267.050781,27642.429688,73797.0,12421.009766,1027.48999,77.0,60.73,64.71,30.14,48.2869,80.08,87.94,52.85,111.87,112.376999,0.7436,0.84846,0.9693,1.23637,230.85428571428588,225.2766666666664,226.63290466107327,228.97849896067288,2.345594299599611,5.272254960489848,235.82117658764608,214.7321567456867,233.2123170242788,233.76,5.4542949480023895
2017-09-28,235.47,95.38,48.15,72.65,10.34,15.72,16.98,16.98,9.55,22381.199219,6453.450195,2510.060059,31282.480469,7322.799805,20363.109375,27421.599609,73567.0,12437.259766,1030.699951,76.76,60.75,64.73,30.18,48.3322,80.17,88.04,52.88,111.87,112.860001,0.74633,0.85109,0.97185,1.24816,231.79142857142872,226.01523809523783,227.28750431580858,229.97719142826168,2.6896871124531003,5.658839847622578,237.33291779048298,214.6975583999927,234.71743900809292,234.47,5.457327647932645
2017-09-29,237.19,95.51,48.17,72.74,10.35,15.8,17.15,17.28,9.51,22405.089844,6495.959961,2519.360107,31283.720702999995,7372.799805,20356.279297,27554.300781,74294.0,12522.269531,1036.540039,76.89,60.73,64.66,30.15,48.2068,80.13,88.01,52.78,111.96,112.467003,0.74459,0.84877,0.97058,1.24363,232.8485714285716,226.71857142857112,228.02102251463756,231.0868542854522,3.06583177081464,6.1312176819246975,238.98100679242052,214.45613606472173,236.36581300269765,236.19,5.4646365658644855
2017-10-02,240.65,96.84,48.92,73.8,10.24,15.75,17.12,17.09,9.45,22557.599609,6516.720215,2529.1201170000004,,7438.799805,20400.779297,,74360.0,12628.379883,1040.880005,76.55,60.65,64.52,30.1,48.2936,79.99,87.75,52.77,111.51,112.63799999999999,0.7466,0.84693,0.9681,1.24732,234.18571428571448,227.52380952380923,228.95650232836812,232.55810747230575,3.6016051439376326,6.853041122856825,241.22989176952288,213.8177272780956,239.22193766756587,239.65,5.47917952560564
2017-10-03,241.62,97.35,49.28,74.13,10.27,15.96,17.19,17.07,9.51,22641.669922,6531.709961,2534.580078,31497.380858999997,7468.100098000001,20614.070313,28173.210938,76763.0,12692.05957,1044.569946,76.65,60.65,64.61,30.13,48.2742,80.01,87.91,52.83,111.72,112.769997,0.75326,0.85224,0.97438,1.2517,235.69857142857163,228.27333333333303,229.89453919293345,233.9522447842587,4.057705591325259,7.122033713098636,242.5174007595303,214.02926590713577,240.82064588918863,240.62,5.483218925605378
2017-10-04,240.31,96.36,49.01,74.06,10.18,15.8,16.95,16.79,9.63,22661.640625,6534.629883,2537.73999,31671.710938,7467.600098000001,20626.660156,28379.179688,76591.0,12697.980469,1044.180054,76.67,60.66,64.58,30.1,48.2851,80.03,88.0,52.84,111.54,112.848,0.75522,0.85124,0.97314,1.24902,237.1342857142859,229.3461904761902,230.66605480827172,234.9303609712958,4.264306163024088,7.15923959502223,243.66466966623466,215.02771128614575,240.4802152963962,239.31,5.477759782591148
2017-10-05,246.06,97.09,49.63,75.72,10.03,15.95,17.17,17.22,9.19,22775.390625,6585.359863000002,2552.070068,31592.029297000005,7508.0,20628.560547,,76618.0,12750.75,1048.140015,76.42,60.66,64.52,30.1,48.3033,80.0,87.87,52.79,111.69,112.822998,0.7557,0.85054,0.9752,1.2479,239.43714285714304,230.64285714285688,231.80634704469603,236.642613129558,4.836266084861961,7.230532556639069,245.10392225613504,216.18179202957873,244.2000717654654,245.06,5.5015030785213
2017-10-06,246.02,96.92,49.76,75.64,9.98,16.05,17.11,17.21,9.65,22773.669922,6590.180176,2549.330078,31814.220702999995,7522.899901999999,20690.710938,28458.039063,76055.0,12783.849609,1043.329956,76.23,60.63,64.45,30.12,48.2935,79.99,87.78,52.73,111.54,112.774002,0.76262,0.8538,0.9782,1.25688,241.04571428571447,232.07999999999976,232.85921022657038,238.08528803270292,5.226077806132537,7.127406168038683,246.33481233607714,217.82518766392238,245.41335725515515,245.02,5.5013398398660245
2017-10-09,242.8,96.41,49.38,75.39,9.92,15.8,17.03,16.87,10.33,22761.070313,6579.72998,2544.72998,31846.890625,7507.899901999999,,28326.589844,75727.0,12756.910156,1045.439941,76.39,60.62,64.48,30.09,48.2954,80.04,87.88,52.73,111.63,112.55100300000001,0.7642899999999999,0.8516100000000001,0.9779,1.25363,242.09285714285733,233.2985714285712,233.59556502460222,238.810628335364,5.215063310761764,6.892855549883785,247.08428252833878,219.5128603288036,243.6711190850517,241.8,5.488110938180692
2017-10-10,242.6,97.13,49.49,75.18,10.11,15.94,17.21,16.99,10.08,22830.679688,6587.25,2550.639893,31924.410156,7538.299805,20823.509766,28490.830077999995,76897.0,12811.259766,1045.969971,76.51,60.65,64.54,30.11,48.2954,80.04,87.94,52.73,111.72,112.657997,0.7608,0.85167,0.9795,1.25528,242.86571428571443,234.32428571428548,234.26256020796504,239.39360859146183,5.13104838349679,6.886273226307005,248.0968321668995,220.55173926167146,242.95703969501724,241.6,5.48728346606066
2017-10-11,242.4,96.84,49.18,74.94,10.09,15.81,17.16,16.92,9.85,22872.890625,6603.549805,2555.23999,31833.990233999997,7533.799805,20881.269531,28389.570313,76660.0,12801.099609,1046.849976,76.68,60.64,64.52,30.11,48.3322,80.04,87.97,52.77,111.57,112.345001,0.75694,0.84639,0.97457,1.2508,243.11571428571443,235.1076190476188,234.86533352589356,239.85613034662157,4.990796820728008,6.8060240344770015,248.71966711657282,221.4955709786648,242.5856798983391,241.4,5.486455308663431
2017-10-12,239.8,95.99,48.59,72.37,10.15,15.72,17.18,16.7,9.91,22841.009766,6591.509765999999,2550.929932,32182.220702999995,7556.200195,20954.720703,28459.029297000005,,12838.740234,1047.569946,77.0,60.65,64.59,30.11,48.3418,80.05,87.95,52.82,111.48,112.433998,0.7553,0.84278,0.97311,1.24484,242.85571428571444,235.73809523809499,235.2308643758274,239.84749490867978,4.616630532852383,6.547370605219224,248.83283644853344,222.64335402765653,240.72855996611304,238.8,5.475626381518447
2017-10-13,238.53,95.86,48.3,72.11,10.15,15.83,17.28,16.58,9.61,22871.720703,6605.799805,2553.169922,32432.689452999995,7535.399901999999,21155.179688,28476.429688,76990.0,12835.259766,1048.180054,77.52,60.67,64.72,30.12,48.3515,80.11,88.23,52.89,111.54,112.238998,0.7539,0.8451799999999999,0.9748,1.2475,242.60142857142873,236.29428571428542,235.4752447924328,239.64480338426748,4.1695585918346865,6.030491469889012,248.35526865406345,224.2333027745074,239.2628533220377,237.53,5.470293931287002
2017-10-16,242.41,97.84,48.94,71.77,10.03,15.91,17.28,16.72,9.91,22956.960938,6624.0,2557.639893,32633.640625,7527.0,21255.560547,28692.800781,76892.0,12803.169922,1049.390015,77.42,60.6,64.57,30.09,48.3064,80.05,88.1,52.84,111.57,111.88200400000001,0.75251,0.84645,0.97448,1.2477,242.08000000000018,237.11285714285683,235.9889303633637,240.07021824822633,4.081287884862633,5.730847829255975,248.57455280136878,225.65116148434487,241.36095110734587,241.41,5.486496732826152
2017-10-17,236.09,97.62,49.12,72.19,10.07,16.02,17.24,16.71,10.31,22997.439453,6623.660156,2559.360107,32609.160156,7516.200195,21336.119141,28697.490234,76201.0,12796.709961,1049.930054,77.57,60.61,64.57,30.08,48.3299,80.01,88.16,52.83,111.75,112.195,0.75455,0.84785,0.9751,1.2523,240.66142857142876,237.5204761904759,235.99641700311454,239.4578769792684,3.4614599761538614,5.37200824939439,248.26449268926467,226.77645969168714,237.84698370244863,235.09,5.459968419549931
2017-10-18,242.03,97.99,50.15,73.12,10.15,15.91,17.26,16.89,10.07,23157.599609,6624.220215,2561.26001,32584.349608999997,7542.899901999999,21363.050781,28711.759766000014,76591.0,12814.780273,1053.98999,77.05,60.59,64.47,30.08,48.3418,80.0,88.01,52.76,111.81,112.212997,0.7578699999999999,0.8494799999999999,0.97789,1.2498,240.55142857142874,238.1452380952378,236.4433490769579,239.8535882132271,3.4102391362692117,5.082769758806183,248.31077761285016,227.97969857762544,240.63566123414955,241.03,5.484921407071298
2017-10-19,239.99,98.11,49.79,72.88,10.14,15.92,17.31,16.87,10.05,23163.039063,6605.069824,2562.100098,32389.960938,7523.0,21448.519531,28159.089844,76283.0,12773.69043,1048.790039,77.19,60.63,64.54,30.09,48.3322,80.06,88.11,52.76,111.87,113.01299999999999,0.75683,0.8478,0.98106,1.24658,240.17857142857162,238.63095238095207,236.70606396014622,239.8745746419614,3.168510681815178,4.7915041040292525,248.21396058901058,229.04794417289355,240.20522041138318,238.99,5.476421710051968
2017-10-20,244.73,99.51,50.68,73.53,10.31,16.1,17.43,16.98,9.97,23328.630859,6629.049805,2575.209961,,7523.200195,21457.640625,28487.240234,76391.0,12774.959961,1049.589966,76.44,60.58,64.39,30.06,48.3515,80.0,87.87,52.68,111.96,112.68,0.76042,0.8440200000000001,0.97625,1.24807,240.51142857142875,239.27095238095205,237.300429592728,240.62156315858272,3.3211335658547227,4.566433711561646,248.40381980407534,230.13808495782877,243.22174013712774,243.73,5.496061055229514
2017-10-23,242.13,99.34,50.61,73.53,10.27,16.04,17.33,16.63,11.07,23273.960938,6586.830078,2564.97998,32506.720702999995,7524.5,21696.650391,28305.880859,75413.0,12785.019531,1052.089966,76.54,60.59,64.4,30.08,48.3418,80.03,87.97,52.72,111.84,114.047997,0.7581600000000001,0.8508,0.98606,1.2637,240.84428571428592,239.7995238095235,237.65817554882221,240.8536303649546,3.195454816132383,4.015391801028956,247.8303074115814,231.76874020746558,242.4939133790426,241.13,5.485336207143614
2017-10-24,244.84,100.92,51.07,74.24,10.37,16.17,17.41,17.18,11.16,23441.759766,6598.430176,2569.129883,32607.339844,7526.5,21805.169922,28154.970702999995,76350.0,12796.040039,1050.819946,76.15,60.6,64.31,30.06,48.3515,79.98,87.82,52.62,111.93,113.339996,0.7572,0.8504,0.9845,1.2639,241.74571428571448,240.4938095238092,238.19016254520577,241.46691800111543,3.276755455909665,3.318416355016922,247.13064223384305,233.85697681377536,244.05797112634752,243.84,5.496512272498282
2017-10-25,241.71,101.02,50.53,73.62,10.44,16.12,17.28,17.12,11.23,23329.460938,6563.8901369999985,2557.149902,33042.5,7447.200195,21707.619141,28302.890625,76671.0,12647.870117,1045.660034,75.79,60.58,64.26,30.06,48.3427,79.96,87.66,52.59,111.57,113.945999,0.7615,0.85041,0.9906,1.2671,241.6457142857145,241.0542857142854,238.4508912455609,241.50431523171306,3.053423986152154,2.9742613412906778,247.00280839686678,235.10576303170404,242.49265704211584,240.71,5.48359288941835
2017-10-26,241.72,101.74,50.77,73.79,9.45,15.96,17.12,16.72,11.3,23400.859375,6556.77002,2560.399902,33147.128906,7486.5,21739.779297,28202.380859,75896.0,12717.660156,1057.920044,75.54,60.56,64.22,30.05,48.3268,79.91,87.63,52.55,111.42,113.557999,0.75338,0.8459700000000001,0.98878,1.2793,242.45000000000022,241.385714285714,238.69304744959342,241.53749750375724,2.844450054163815,2.630291708853687,246.64629770342137,236.1251308680066,241.97755234737193,240.72,5.483634432321789
2017-10-27,241.71,101.77,51.16,73.87,9.62,15.79,17.01,16.32,9.8,23434.189453,6701.259765999999,2581.070068,33157.21875,7505.0,22008.449219,28438.849609,75976.0,12756.700195,1064.26001,75.97,60.59,64.33,30.07,48.3488,79.99,87.84,52.63,111.69,114.124001,0.7616,0.85931,0.99807,1.2848,242.40428571428592,241.68285714285685,238.9165254162902,241.56403634933307,2.6475109330428666,2.4089304789909725,246.50071810083878,236.8649961848749,241.79918411579067,240.71,5.48359288941835
2017-10-30,240.89,101.41,50.46,73.78,9.66,15.92,16.92,16.26,10.5,23348.740234,6698.959961,2572.830078,33266.160156,7487.799805,22011.669922,28336.189452999995,74800.0,12707.730469,1064.199951,76.69,60.61,64.48,30.09,48.3716,80.03,88.03,52.74,111.66,113.738998,0.7613800000000001,0.8617299999999999,0.99799,1.2831299999999999,242.53285714285738,241.85904761904735,239.0627087187872,241.46033844943565,2.397629730648447,2.4029268885172184,246.66490139608177,237.05319384201292,241.1930613719302,239.89,5.4801804849418305
2017-10-31,242.48,100.61,50.0,73.5,9.84,15.72,17.01,16.27,10.18,23377.240234,6727.669922,2575.26001,33213.128906,7493.100098000001,22011.609375,28245.539063,74308.0,12737.910156,1068.22998,76.66,60.59,64.44,30.08,48.3814,80.04,87.95,52.73,111.72,112.996002,0.7568600000000001,0.8581700000000001,0.99472,1.28243,242.2114285714288,241.94619047619022,239.31584140628445,241.61720945721478,2.3013680509303356,2.404979209885205,246.75614889596062,237.13623205641983,242.05102045731007,241.48,5.486786653928226
2017-11-01,244.26,100.92,49.63,74.03,9.69,15.61,16.9,16.56,10.2,23435.009766,6716.529785,2579.360107,33600.269531,7488.0,22420.080078,28594.060547000005,73824.0,12721.150391,1071.150024,76.83,60.52,64.31,30.05,48.3814,79.83,87.73,52.63,111.12,113.650002,0.75232,0.85824,0.9974,1.28912,242.5157142857145,242.0719047619045,239.68207537618932,242.02379261764327,2.3417172414539493,2.4242437779061743,246.92039231771685,237.22341720609217,243.52367348577002,243.26,5.49413083019029
2017-11-02,246.88,101.59,50.42,74.74,9.71,16.38,17.26,17.06,9.93,23516.259766,6714.939941,2579.850098,33573.21875,7555.299805,22539.119141,28518.640625,,12831.889648,1069.439941,77.17,60.53,64.42,30.06,48.39100000000001,79.81,87.78,52.68,111.06,114.152,0.75441,0.8599399999999999,1.00256,1.2874299999999999,242.8071428571431,242.38476190476163,240.21525497795307,242.77090144569812,2.555646467745049,2.4994418324226197,247.38364556960687,237.3858782399164,245.76122449525667,245.88,5.504843612038809
2017-11-03,244.4,101.41,50.02,74.05,9.57,16.17,17.08,16.82,9.14,23539.189453,6764.439941,2587.840088,33685.558594,7560.399901999999,22539.119141,28603.609375,73915.0,12836.860352,1071.469971,77.39,60.52,64.47,30.05,48.403,79.79,87.79,52.72,111.0,114.015999,0.7660899999999999,0.8575,0.99926,1.28075,243.19142857142882,242.30571428571398,240.5252360906973,243.02153199251381,2.4962959018165236,2.3931547116022793,247.09202370891853,237.51940486250942,244.8537414984189,243.4,5.494706180553427
2017-11-06,243.49,100.78,50.14,73.8,9.59,16.16,17.05,16.83,9.4,23548.419922,6786.439941,2591.129883,33731.191406,7562.299805,22548.349609,28596.800781,74311.0,12846.110352,1070.790039,77.67,60.53,64.48,30.07,48.39100000000001,79.84,87.85,52.73,110.94,114.178001,0.7645,0.8609600000000001,1.0002,1.276,243.44428571428597,242.18523809523776,240.74484823212708,243.09360399366554,2.348755761538456,2.4083986271687623,247.0020353495753,237.36844084090023,243.94458049947298,242.49,5.490960472413863
2017-11-07,239.81,98.75,49.39,72.71,9.48,16.07,16.9,16.68,9.89,23557.230469,6767.779785,2590.639893,33370.761719,7513.100098000001,22937.599609,28994.339844,72415.0,12769.919922,1064.98999,77.91,60.53,64.48,30.06,48.4007,79.82,87.84,52.74,110.79,113.771004,0.7590100000000001,0.86113,0.9977,1.27136,243.17285714285737,242.04285714285683,240.67560021493247,242.58843414848621,1.9128339335537419,2.4614533575834803,246.9657638580238,237.11995042768987,241.18819349982434,238.81,5.475668256688571
2017-11-08,241.25,97.64,49.04,72.34,9.44,16.15,16.95,17.04,9.78,23563.359375,6789.120117,2594.379883,33218.808594,7529.700195,22913.820313,28907.599609,74363.0,12782.980469,1063.73999,77.72,60.51,64.45,30.05,48.4007,79.76,87.71,52.71,110.25,113.761002,0.75918,0.8619899999999999,0.9982,1.27614,243.22428571428594,241.9785714285711,240.7181483471597,242.38252120256527,1.66437285540556,2.4654152527314994,246.9094019340341,237.04774092310808,241.2293978332748,240.25,5.481680047850402
2017-11-09,240.79,97.63,48.82,72.43,9.44,16.03,16.93,17.41,10.5,23461.939453,6750.049805,2584.6201170000004,33250.929688,7484.100098000001,22868.710938,29136.570313,72931.0,12714.849609,1052.930054,77.57,60.53,64.45,30.06,48.3971,79.74,87.63,52.65,109.53,113.927002,0.7626,0.8623,0.9998,1.27278,242.98285714285734,241.90190476190443,240.72347069181455,242.13751794063214,1.4140472488175817,2.4294944243349854,246.7608936105744,237.04291591323445,240.9364659444249,239.79,5.479763540306037
2017-11-10,240.15,97.51,48.76,72.25,9.44,16.03,17.11,17.94,11.29,23422.210938,6750.939941,2582.300049,33314.558594,7433.0,22681.419922,29120.919922000005,72166.0,12624.589844,1046.810059,76.5,60.5,64.25,30.02,48.4006,79.64,87.25,52.55,110.04,113.375,0.76078,0.8586,0.99389,1.26783,242.39571428571452,241.91857142857108,240.68099138130978,241.8317459497657,1.150754568455909,2.3325400656526205,246.58365155987633,237.25349129726584,240.4121553148083,239.15,5.477090970126306
2017-11-13,240.27,97.86,48.63,71.99,9.36,15.87,17.01,17.93,11.5,23439.699219,6757.600098000001,2584.840088,33033.558594,7415.200195,22380.990234,29182.179688,72475.0,12597.589844,1039.540039,76.66,60.47,64.21,30.02,48.39100000000001,79.63,87.19,52.57,109.92,113.685997,0.76218,0.85755,0.9964,1.26918,241.4514285714288,242.00142857142825,240.65054757528682,241.5914773421094,0.9409297668225918,2.365837784175553,246.73310413977936,237.26975300307714,240.3173851049361,239.27,5.477592621405586
2017-11-14,237.24,97.27,48.38,71.53,9.51,15.92,17.01,18.19,11.59,23409.470703,6737.870117,2578.8701170000004,32941.871094,7414.399901999999,22380.009766,29152.119141000014,70827.0,12588.070313,1033.680054,77.07,60.47,64.28,30.02,48.4007,79.59,87.23,52.6,109.5,113.584999,0.762,0.8572700000000001,0.99634,1.27367,240.42857142857164,241.7552380952378,240.39791442156186,240.92201928947722,0.524104867915355,2.22490277729187,246.20504364982153,237.30543254065404,238.2657950349787,236.24,5.4648482374356675
2017-11-15,237.61,98.19,48.1,71.73,9.58,15.89,16.98,18.48,13.13,23271.279297,6706.209961,2564.6201170000004,32760.439452999995,7372.600098000001,22028.320313,28851.689452999995,70827.0,12531.650391,1029.189941,77.9,60.49,64.4,30.04,48.4007,79.64,87.4,52.68,109.41,113.402,0.76,0.8479700000000001,0.98952,1.2735,239.58857142857164,241.8276190476187,240.1914022421869,240.41247786032687,0.22107561813996313,2.435357695543573,246.69833443870584,236.95690365653155,237.8285983449929,236.61,5.466413216078009
2017-11-16,239.37,98.47,48.6,71.67,9.71,15.98,17.05,19.04,11.76,23458.359375,6793.290039,2585.639893,33106.820313,7386.899901999999,22351.119141,29018.759766000014,72512.0,12543.599609,1034.880005,77.21,60.47,64.29,30.01,48.39100000000001,79.59,87.37,52.64,110.43,,,,,,239.5257142857145,241.70095238095206,240.13055763165454,240.2520966510458,0.12153901939126399,2.4636264989433676,246.6282053788388,236.77369938306532,238.85619944833095,238.37,5.473824088346638
2017-11-17,238.02,98.14,48.7,71.33,9.76,16.1,17.15,19.13,11.43,23358.240234,6782.790039,2578.850098,33342.800781,7380.700195,22396.800781,29199.039063,73437.0,12534.799805,1030.01001,77.81,60.45,64.33,30.0,48.3872,79.63,87.45,52.62,110.37,113.02799999999999,0.75755,0.84908,0.99352,1.27579,239.06428571428594,241.60714285714255,239.97422002930975,239.90869716626955,-0.06552286304020072,2.4983234378239256,246.6037897327904,236.6104959814947,238.29873314944368,237.02,5.4681445257603025
2017-11-20,238.13,99.01,49.11,72.05,9.97,16.12,17.1,19.17,10.65,23430.330078,6790.709961,2582.139893,33359.898438,7389.5,22261.759766,29260.310547000005,,12546.610352,1034.790039,77.74,60.43,64.24,29.98,48.3815,79.57,87.39,52.58,110.43,112.038002,0.75742,0.8523799999999999,0.9896,1.2792,238.68428571428598,241.29285714285686,239.83761113824977,239.63505144838197,-0.2025596898677975,2.599177805218098,246.49121275329307,236.09450153242065,238.1862443831479,237.13,5.468608513958018
2017-11-21,238.02,98.93,49.38,72.38,10.0,16.4,17.11,19.01,9.73,23590.830078,6862.47998,2599.030029,33478.351563,7411.299805,22416.480469,29818.070313,74595.0,12579.769531,1039.060059,77.94,60.41,64.23,29.96,48.3997,79.57,87.52,52.58,110.64,112.55100300000001,0.755,0.8517,0.9931,1.2813299999999999,238.38000000000025,241.0971428571426,239.7029732761572,239.38658199478476,-0.31639128137243233,2.5504550677501174,246.19805299264283,235.99623272164234,238.07541479438262,237.02,5.4681445257603025
2017-11-22,236.43,98.64,49.09,72.26,10.04,16.57,17.2,18.91,9.88,23526.179688,6867.359863,2597.080078,33561.550781,7419.0,22523.150391,30003.490234,74519.0,12589.870117,1035.829956,78.21,60.46,64.36,30.0,48.4009,79.75,87.77,52.67,110.88,112.341003,0.75497,0.8519899999999999,0.9906,1.2774,237.83142857142883,240.6966666666664,239.46053081125666,238.93172322635633,-0.5288075849003349,2.730221506336992,246.15710967934038,235.23622365399243,236.97847159812753,235.43,5.4614136293568585
2017-11-24,235.95,98.32,49.06,72.02,10.08,16.72,17.26,19.19,9.67,23557.990234,6889.160156,2602.419922,33679.238281,7409.600098000001,22550.849609,29866.320313,74157.0,12588.469727,1041.77002,78.0,60.46,64.34,30.01,48.41,79.67,87.78,52.69,110.97,111.253998,0.7515,0.8436,0.98157,1.27126,237.6471428571431,240.42238095238068,239.2004914919043,238.47299657614766,-0.7274949157566368,2.9097148983112895,246.24181074900326,234.6029511557581,236.29282386604248,234.95,5.459372725548825
2017-11-27,235.11,97.93,49.0,71.39,9.96,16.47,17.14,18.74,9.87,23580.779297,6878.52002,2601.419922,33724.441406,7383.899901999999,22495.990234,29686.189452999995,74059.0,12543.900391,1036.839966,77.89,60.48,64.38,30.03,48.4148,79.69,87.77,52.69,110.7,111.670998,0.7505,0.83847,0.9803,1.2714,237.29000000000022,240.10761904761875,238.89749212213363,237.95561248750957,-0.9418796346240583,3.1152542770225815,246.33812760166393,233.87711049357358,235.50427462201415,234.11,5.455791090372227
2017-11-28,239.41,101.36,50.4,73.7,10.04,16.64,17.31,18.88,10.03,23836.710938,6912.359863,2627.040039,33618.589844,7460.700195,22486.240234,29680.849609,74140.0,12676.009766,1043.609985,78.02,60.45,64.37,30.02,48.4244,79.74,87.82,52.68,111.0,111.16999799999999,0.75062,0.83999,0.9813,1.2758399999999999,237.2957142857145,239.99809523809495,238.93545566864222,238.1793644125081,-0.7560912561341127,3.1112635358411693,246.2206223097773,233.7755681664126,238.10809154067138,238.41,5.473991880620198
2017-11-29,241.36,103.73,51.32,75.04,10.35,16.65,17.28,19.0,10.7,23940.679688,6824.390137,2626.070068,33602.761719,7393.600098000001,22597.199219,29623.830077999995,72700.0,12561.339844,1043.089966,77.28,60.46,64.23,30.0,48.4244,79.66,87.61,52.63,110.85,111.648003,0.7482,0.8440200000000001,0.9841,1.28147,237.7728571428574,240.02047619047585,239.1150515450391,238.66869296442994,-0.44635858060917144,3.0732425444184113,246.16696127931266,233.87399110163904,240.27603051355712,240.36,5.482137799465727
2017-11-30,247.64,104.52,51.61,75.5,10.35,16.9,17.18,18.86,11.28,24272.349609,6873.970215,2647.580078,33149.351563,7326.700195,22724.960938,29177.349609,71971.0,12453.969727,1039.349976,77.03,60.43,64.12,29.97,48.4244,79.63,87.49,52.54,110.82,112.001999,0.74531,0.8437399999999999,0.98445,1.2862,239.13142857142878,240.2661904761902,239.74652920836954,240.04889404682535,0.30236483845581574,3.401201451806498,247.0685933798032,233.4637875725772,245.185343504519,246.64,5.507929783577895
